contamination,precision,recall,f1,pred_positives
0.001,0.0,0.0,0.0,1
0.003507537688442211,0.0,0.0,0.0,1
0.006015075376884422,0.0,0.0,0.0,2
0.008522613065326633,0.0,0.0,0.0,2
0.011030150753768845,0.0,0.0,0.0,2
0.013537688442211055,0.0,0.0,0.0,3
0.016045226130653265,0.0,0.0,0.0,3
0.01855276381909548,0.0,0.0,0.0,4
0.02106030150753769,0.0,0.0,0.0,4
0.0235678391959799,0.0,0.0,0.0,5
0.02607537688442211,0.0,0.0,0.0,5
0.028582914572864323,0.0,0.0,0.0,6
0.031090452261306533,0.0,0.0,0.0,6
0.03359798994974875,0.0,0.0,0.0,7
0.03610552763819096,0.0,0.0,0.0,7
0.03861306532663317,0.0,0.0,0.0,7
0.04112060301507538,0.0,0.0,0.0,8
0.04362814070351759,0.0,0.0,0.0,8
0.0461356783919598,0.0,0.0,0.0,9
0.04864321608040201,0.0,0.0,0.0,9
0.05115075376884422,0.0,0.0,0.0,11
0.053658291457286435,0.0,0.0,0.0,11
0.056165829145728645,0.0,0.0,0.0,11
0.058673366834170855,0.0,0.0,0.0,11
0.061180904522613065,0.0,0.0,0.0,11
0.06368844221105528,0.0,0.0,0.0,12
0.06619597989949749,0.0,0.0,0.0,12
0.0687035175879397,0.0,0.0,0.0,13
0.07121105527638191,0.0,0.0,0.0,13
0.07371859296482412,0.0,0.0,0.0,14
0.07622613065326633,0.0,0.0,0.0,14
0.07873366834170854,0.0,0.0,0.0,15
0.08124120603015075,0.0,0.0,0.0,15
0.08374874371859296,0.0,0.0,0.0,15
0.08625628140703517,0.0,0.0,0.0,16
0.08876381909547738,0.0,0.0,0.0,16
0.0912713567839196,0.0,0.0,0.0,17
0.0937788944723618,0.0,0.0,0.0,17
0.09628643216080401,0.0,0.0,0.0,18
0.09879396984924622,0.0,0.0,0.0,18
0.10130150753768843,0.0,0.0,0.0,21
0.10380904522613066,0.0,0.0,0.0,21
0.10631658291457287,0.0,0.0,0.0,21
0.10882412060301508,0.0,0.0,0.0,21
0.11133165829145729,0.0,0.0,0.0,21
0.1138391959798995,0.0,0.0,0.0,21
0.11634673366834171,0.0,0.0,0.0,21
0.11885427135678392,0.0,0.0,0.0,22
0.12136180904522613,0.0,0.0,0.0,22
0.12386934673366834,0.0,0.0,0.0,23
0.12637688442211056,0.0,0.0,0.0,23
0.12888442211055276,0.0,0.0,0.0,24
0.13139195979899498,0.0,0.0,0.0,24
0.13389949748743718,0.0,0.0,0.0,24
0.1364070351758794,0.0,0.0,0.0,25
0.1389145728643216,0.0,0.0,0.0,25
0.14142211055276382,0.0,0.0,0.0,26
0.14392964824120602,0.0,0.0,0.0,26
0.14643718592964824,0.0,0.0,0.0,27
0.14894472361809044,0.0,0.0,0.0,27
0.15145226130653267,0.0,0.0,0.0,29
0.15395979899497486,0.0,0.0,0.0,29
0.15646733668341709,0.0,0.0,0.0,29
0.15897487437185928,0.0,0.0,0.0,29
0.1614824120603015,0.0,0.0,0.0,29
0.16398994974874373,0.0,0.0,0.0,30
0.16649748743718593,0.0,0.0,0.0,30
0.16900502512562815,0.0,0.0,0.0,31
0.17151256281407035,0.0,0.0,0.0,31
0.17402010050251257,0.0,0.0,0.0,32
0.17652763819095477,0.0,0.0,0.0,32
0.179035175879397,0.0,0.0,0.0,34
0.1815427135678392,0.0,0.0,0.0,34
0.1840502512562814,0.0,0.0,0.0,34
0.1865577889447236,0.0,0.0,0.0,34
0.18906532663316583,0.0,0.0,0.0,34
0.19157286432160803,0.0,0.0,0.0,35
0.19408040201005025,0.0,0.0,0.0,35
0.19658793969849245,0.0,0.0,0.0,37
0.19909547738693467,0.0,0.0,0.0,37
0.20160301507537687,0.0,0.0,0.0,37
0.2041105527638191,0.0,0.0,0.0,37
0.20661809045226132,0.0,0.0,0.0,37
0.2091256281407035,0.0,0.0,0.0,38
0.21163316582914574,0.0,0.0,0.0,38
0.21414070351758793,0.0,0.0,0.0,39
0.21664824120603016,0.0,0.0,0.0,39
0.21915577889447235,0.0,0.0,0.0,40
0.22166331658291458,0.0,0.0,0.0,40
0.22417085427135677,0.0,0.0,0.0,41
0.226678391959799,0.0,0.0,0.0,41
0.2291859296482412,0.0,0.0,0.0,42
0.23169346733668342,0.0,0.0,0.0,42
0.2342010050251256,0.0,0.0,0.0,42
0.23670854271356784,0.0,0.0,0.0,43
0.23921608040201003,0.0,0.0,0.0,43
0.24172361809045226,0.0,0.0,0.0,45
0.24423115577889448,0.0,0.0,0.0,45
0.24673869346733668,0.0,0.0,0.0,45
0.2492462311557789,0.0,0.0,0.0,45
0.2517537688442211,0.0,0.0,0.0,46
0.2542613065326633,0.0,0.0,0.0,46
0.2567688442211055,0.0,0.0,0.0,46
0.2592763819095477,0.0,0.0,0.0,47
0.26178391959798997,0.0,0.0,0.0,47
0.26429145728643216,0.020833333333333332,0.07692307692307693,0.03278688524590164,48
0.26679899497487436,0.020833333333333332,0.07692307692307693,0.03278688524590164,48
0.26930653266331656,0.02040816326530612,0.07692307692307693,0.03225806451612903,49
0.2718140703517588,0.02040816326530612,0.07692307692307693,0.03225806451612903,49
0.274321608040201,0.04,0.15384615384615385,0.06349206349206349,50
0.2768291457286432,0.04,0.15384615384615385,0.06349206349206349,50
0.2793366834170854,0.058823529411764705,0.23076923076923078,0.09375,51
0.28184422110552765,0.058823529411764705,0.23076923076923078,0.09375,51
0.28435175879396984,0.058823529411764705,0.23076923076923078,0.09375,51
0.28685929648241204,0.057692307692307696,0.23076923076923078,0.09230769230769231,52
0.2893668341708543,0.057692307692307696,0.23076923076923078,0.09230769230769231,52
0.2918743718592965,0.05660377358490566,0.23076923076923078,0.09090909090909091,53
0.2943819095477387,0.05555555555555555,0.23076923076923078,0.08955223880597014,54
0.2968894472361809,0.05555555555555555,0.23076923076923078,0.08955223880597014,54
0.29939698492462313,0.05555555555555555,0.23076923076923078,0.08955223880597014,54
0.30190452261306533,0.07272727272727272,0.3076923076923077,0.11764705882352941,55
0.3044120603015075,0.07272727272727272,0.3076923076923077,0.11764705882352941,55
0.3069195979899497,0.07272727272727272,0.3076923076923077,0.11764705882352941,55
0.309427135678392,0.07142857142857142,0.3076923076923077,0.11594202898550725,56
0.31193467336683417,0.07142857142857142,0.3076923076923077,0.11594202898550725,56
0.31444221105527637,0.07017543859649122,0.3076923076923077,0.11428571428571428,57
0.31694974874371856,0.06896551724137931,0.3076923076923077,0.11267605633802817,58
0.3194572864321608,0.06896551724137931,0.3076923076923077,0.11267605633802817,58
0.321964824120603,0.06896551724137931,0.3076923076923077,0.11267605633802817,58
0.3244723618090452,0.06779661016949153,0.3076923076923077,0.1111111111111111,59
0.32697989949748746,0.06779661016949153,0.3076923076923077,0.1111111111111111,59
0.32948743718592965,0.06779661016949153,0.3076923076923077,0.1111111111111111,59
0.33199497487437185,0.06666666666666667,0.3076923076923077,0.1095890410958904,60
0.33450251256281405,0.06666666666666667,0.3076923076923077,0.1095890410958904,60
0.3370100502512563,0.06557377049180328,0.3076923076923077,0.10810810810810811,61
0.3395175879396985,0.06557377049180328,0.3076923076923077,0.10810810810810811,61
0.3420251256281407,0.06451612903225806,0.3076923076923077,0.10666666666666667,62
0.3445326633165829,0.06451612903225806,0.3076923076923077,0.10666666666666667,62
0.34704020100502514,0.06349206349206349,0.3076923076923077,0.10526315789473684,63
0.34954773869346734,0.06349206349206349,0.3076923076923077,0.10526315789473684,63
0.35205527638190953,0.07692307692307693,0.38461538461538464,0.1282051282051282,65
0.35456281407035173,0.07692307692307693,0.38461538461538464,0.1282051282051282,65
0.357070351758794,0.07692307692307693,0.38461538461538464,0.1282051282051282,65
0.3595778894472362,0.07692307692307693,0.38461538461538464,0.1282051282051282,65
0.3620854271356784,0.07692307692307693,0.38461538461538464,0.1282051282051282,65
0.3645929648241206,0.07575757575757576,0.38461538461538464,0.12658227848101267,66
0.3671005025125628,0.07575757575757576,0.38461538461538464,0.12658227848101267,66
0.369608040201005,0.07462686567164178,0.38461538461538464,0.125,67
0.3721155778894472,0.07352941176470588,0.38461538461538464,0.12345679012345678,68
0.37462311557788947,0.07352941176470588,0.38461538461538464,0.12345679012345678,68
0.37713065326633166,0.07352941176470588,0.38461538461538464,0.12345679012345678,68
0.37963819095477386,0.07352941176470588,0.38461538461538464,0.12345679012345678,68
0.38214572864321605,0.07246376811594203,0.38461538461538464,0.12195121951219512,69
0.3846532663316583,0.07246376811594203,0.38461538461538464,0.12195121951219512,69
0.3871608040201005,0.07142857142857142,0.38461538461538464,0.12048192771084337,70
0.3896683417085427,0.08450704225352113,0.46153846153846156,0.14285714285714285,71
0.3921758793969849,0.08450704225352113,0.46153846153846156,0.14285714285714285,71
0.39468341708542715,0.08450704225352113,0.46153846153846156,0.14285714285714285,71
0.39719095477386934,0.08333333333333333,0.46153846153846156,0.1411764705882353,72
0.39969849246231154,0.08333333333333333,0.46153846153846156,0.1411764705882353,72
0.40220603015075373,0.08333333333333333,0.46153846153846156,0.1411764705882353,72
0.404713567839196,0.0821917808219178,0.46153846153846156,0.13953488372093023,73
0.4072211055276382,0.0821917808219178,0.46153846153846156,0.13953488372093023,73
0.4097286432160804,0.0945945945945946,0.5384615384615384,0.16091954022988506,74
0.41223618090452263,0.0945945945945946,0.5384615384615384,0.16091954022988506,74
0.4147437185929648,0.09333333333333334,0.5384615384615384,0.1590909090909091,75
0.417251256281407,0.09210526315789473,0.5384615384615384,0.15730337078651685,76
0.4197587939698492,0.09210526315789473,0.5384615384615384,0.15730337078651685,76
0.42226633165829147,0.09210526315789473,0.5384615384615384,0.15730337078651685,76
0.42477386934673367,0.09090909090909091,0.5384615384615384,0.15555555555555556,77
0.42728140703517586,0.09090909090909091,0.5384615384615384,0.15555555555555556,77
0.42978894472361806,0.09090909090909091,0.5384615384615384,0.15555555555555556,77
0.4322964824120603,0.10126582278481013,0.6153846153846154,0.17391304347826086,79
0.4348040201005025,0.10126582278481013,0.6153846153846154,0.17391304347826086,79
0.4373115577889447,0.10126582278481013,0.6153846153846154,0.17391304347826086,79
0.4398190954773869,0.10126582278481013,0.6153846153846154,0.17391304347826086,79
0.44232663316582915,0.1,0.6153846153846154,0.17204301075268819,80
0.44483417085427135,0.1,0.6153846153846154,0.17204301075268819,80
0.44734170854271355,0.09876543209876543,0.6153846153846154,0.1702127659574468,81
0.4498492462311558,0.09876543209876543,0.6153846153846154,0.1702127659574468,81
0.452356783919598,0.09876543209876543,0.6153846153846154,0.1702127659574468,81
0.4548643216080402,0.0975609756097561,0.6153846153846154,0.16842105263157894,82
0.4573718592964824,0.0975609756097561,0.6153846153846154,0.16842105263157894,82
0.45987939698492464,0.0963855421686747,0.6153846153846154,0.16666666666666666,83
0.46238693467336683,0.0963855421686747,0.6153846153846154,0.16666666666666666,83
0.46489447236180903,0.09523809523809523,0.6153846153846154,0.16494845360824742,84
0.4674020100502512,0.09411764705882353,0.6153846153846154,0.16326530612244897,85
0.4699095477386935,0.09411764705882353,0.6153846153846154,0.16326530612244897,85
0.4724170854271357,0.09411764705882353,0.6153846153846154,0.16326530612244897,85
0.47492462311557787,0.09302325581395349,0.6153846153846154,0.16161616161616163,86
