fold,contamination,threshold,precision,recall,f1,predicted_positives
4,0.066,-0.004493883069370359,0.08333333333333333,0.07692307692307693,0.08,12
4,0.067,-0.00418289748916771,0.08333333333333333,0.07692307692307693,0.08,12
4,0.068,-0.0012950513203548756,0.07692307692307693,0.07692307692307693,0.07692307692307693,13
4,0.069,0.0016976670817153445,0.07692307692307693,0.07692307692307693,0.07692307692307693,13
4,0.07,0.0046903854837855655,0.07692307692307693,0.07692307692307693,0.07692307692307693,13
4,0.07100000000000001,0.007683103885855786,0.07692307692307693,0.07692307692307693,0.07692307692307693,13
4,0.07200000000000001,0.010675822287926006,0.07692307692307693,0.07692307692307693,0.07692307692307693,13
4,0.07300000000000001,0.01263936597424855,0.07142857142857142,0.07692307692307693,0.07407407407407407,14
4,0.074,0.012882498195440715,0.07142857142857142,0.07692307692307693,0.07407407407407407,14
4,0.075,0.013125630416632887,0.07142857142857142,0.07692307692307693,0.07407407407407407,14
4,0.076,0.01336876263782506,0.07142857142857142,0.07692307692307693,0.07407407407407407,14
4,0.077,0.01361189485901723,0.07142857142857142,0.07692307692307693,0.07407407407407407,14
4,0.078,0.013855027080209402,0.07142857142857142,0.07692307692307693,0.07407407407407407,14
4,0.079,0.01482680405508082,0.06666666666666667,0.07692307692307693,0.07142857142857142,15
4,0.08,0.015994953374915445,0.06666666666666667,0.07692307692307693,0.07142857142857142,15
4,0.081,0.017163102694750066,0.06666666666666667,0.07692307692307693,0.07142857142857142,15
4,0.082,0.0183312520145847,0.06666666666666667,0.07692307692307693,0.07142857142857142,15
4,0.083,0.01949940133441931,0.06666666666666667,0.07692307692307693,0.07142857142857142,15
4,0.084,0.0206389985903192,0.0625,0.07692307692307693,0.06896551724137931,16
4,0.085,0.021665180703367225,0.0625,0.07692307692307693,0.06896551724137931,16
4,0.08600000000000001,0.02269136281641526,0.0625,0.07692307692307693,0.06896551724137931,16
4,0.08700000000000001,0.023717544929463277,0.0625,0.07692307692307693,0.06896551724137931,16
4,0.08800000000000001,0.024743727042511304,0.0625,0.07692307692307693,0.06896551724137931,16
4,0.089,0.02576990915555932,0.0625,0.07692307692307693,0.06896551724137931,16
4,0.09,0.02637175469392796,0.058823529411764705,0.07692307692307693,0.06666666666666667,17
4,0.091,0.02670742547181591,0.058823529411764705,0.07692307692307693,0.06666666666666667,17
4,0.092,0.027043096249703864,0.058823529411764705,0.07692307692307693,0.06666666666666667,17
4,0.093,0.027378767027591816,0.058823529411764705,0.07692307692307693,0.06666666666666667,17
4,0.094,0.027714437805479764,0.058823529411764705,0.07692307692307693,0.06666666666666667,17
4,0.095,0.028112541642645174,0.05555555555555555,0.07692307692307693,0.06451612903225806,18
4,0.096,0.030683315942666888,0.05555555555555555,0.07692307692307693,0.06451612903225806,18
4,0.097,0.0332540902426886,0.05555555555555555,0.07692307692307693,0.06451612903225806,18
4,0.098,0.03582486454271026,0.05555555555555555,0.07692307692307693,0.06451612903225806,18
