contamination,threshold,precision,recall,f1,predicted_positives
0.046,-0.009475635014452578,0.2608695652173913,0.17142857142857143,0.20689655172413793,46
0.047,-0.009332175237256376,0.2553191489361702,0.17142857142857143,0.20512820512820512,47
0.048,-0.006418830973082638,0.25,0.17142857142857143,0.2033898305084746,48
0.049,-0.004403678104264321,0.24489795918367346,0.17142857142857143,0.20168067226890757,49
0.05,-1.121336096893133e-16,0.24,0.17142857142857143,0.2,50
0.051000000000000004,0.0023013682694141713,0.23529411764705882,0.17142857142857143,0.19834710743801653,51
0.052000000000000005,0.003455562463030108,0.23076923076923078,0.17142857142857143,0.19672131147540983,52
0.053000000000000005,0.005872823070334778,0.22641509433962265,0.17142857142857143,0.1951219512195122,53
0.054,0.006132100052168536,0.2222222222222222,0.17142857142857143,0.1935483870967742,54
0.055,0.0070610251052724985,0.21818181818181817,0.17142857142857143,0.192,55
0.056,0.00908958217624235,0.21428571428571427,0.17142857142857143,0.19047619047619047,56
0.057,0.009862437238627368,0.21052631578947367,0.17142857142857143,0.1889763779527559,57
0.058,0.011502812518557436,0.20689655172413793,0.17142857142857143,0.1875,58
0.059000000000000004,0.014289699772161496,0.2033898305084746,0.17142857142857143,0.18604651162790697,59
0.060000000000000005,0.015909690419626688,0.2,0.17142857142857143,0.18461538461538463,60
0.061,0.01603109344598588,0.19672131147540983,0.17142857142857143,0.183206106870229,61
0.062,0.016201650314813385,0.1935483870967742,0.17142857142857143,0.18181818181818182,62
0.063,0.01623793267954972,0.19047619047619047,0.17142857142857143,0.18045112781954886,63
0.064,0.016295095144255294,0.1875,0.17142857142857143,0.1791044776119403,64
0.065,0.017145105444564976,0.18461538461538463,0.17142857142857143,0.17777777777777778,65
0.066,0.017859579301488474,0.18181818181818182,0.17142857142857143,0.17647058823529413,66
0.067,0.02101220321752896,0.1791044776119403,0.17142857142857143,0.17518248175182483,67
0.068,0.023111192865494158,0.17647058823529413,0.17142857142857143,0.17391304347826086,68
0.069,0.024310355577168718,0.17391304347826086,0.17142857142857143,0.17266187050359713,69
0.07,0.024734235412290893,0.17142857142857143,0.17142857142857143,0.17142857142857143,70
0.07100000000000001,0.024873689821388385,0.16901408450704225,0.17142857142857143,0.1702127659574468,71
0.07200000000000001,0.026666120995288888,0.16666666666666666,0.17142857142857143,0.16901408450704225,72
0.07300000000000001,0.027807113342921713,0.1643835616438356,0.17142857142857143,0.16783216783216784,73
0.074,0.03127552684480591,0.16216216216216217,0.17142857142857143,0.16666666666666666,74
0.075,0.031682250557012695,0.16,0.17142857142857143,0.16551724137931034,75
0.076,0.03200225307134393,0.15789473684210525,0.17142857142857143,0.1643835616438356,76
0.077,0.0323634034940246,0.15584415584415584,0.17142857142857143,0.16326530612244897,77
0.078,0.03255561541008291,0.15384615384615385,0.17142857142857143,0.16216216216216217,78
0.079,0.03389781868987499,0.1518987341772152,0.17142857142857143,0.1610738255033557,79
0.08,0.03853692921712962,0.15,0.17142857142857143,0.16,80
0.081,0.04100097064445574,0.14814814814814814,0.17142857142857143,0.15894039735099338,81
0.082,0.0419955785656724,0.14634146341463414,0.17142857142857143,0.15789473684210525,82
0.083,0.04234773145133078,0.14457831325301204,0.17142857142857143,0.1568627450980392,83
0.084,0.045657406610397744,0.14285714285714285,0.17142857142857143,0.15584415584415584,84
0.085,0.04619088674499842,0.1411764705882353,0.17142857142857143,0.15483870967741936,85
0.08600000000000001,0.04709308744658788,0.1511627906976744,0.18571428571428572,0.16666666666666666,86
0.08700000000000001,0.04759566852281251,0.14942528735632185,0.18571428571428572,0.16560509554140126,87
0.08800000000000001,0.0486946244288419,0.14772727272727273,0.18571428571428572,0.16455696202531644,88
0.089,0.049761703143674806,0.14606741573033707,0.18571428571428572,0.16352201257861634,89
0.09,0.052142286018201346,0.14444444444444443,0.18571428571428572,0.1625,90
0.091,0.052609108134239385,0.14285714285714285,0.18571428571428572,0.16149068322981366,91
0.092,0.0532895174797069,0.14130434782608695,0.18571428571428572,0.16049382716049382,92
0.093,0.05373880491491119,0.15053763440860216,0.2,0.17177914110429449,93
0.094,0.0539801014688906,0.14893617021276595,0.2,0.17073170731707318,94
0.095,0.05698080674725781,0.14736842105263157,0.2,0.1696969696969697,95
0.096,0.0583375187338825,0.14583333333333334,0.2,0.1686746987951807,96
0.097,0.058508996133414565,0.14432989690721648,0.2,0.16766467065868262,97
0.098,0.05922681267314935,0.14285714285714285,0.2,0.16666666666666666,98
0.099,0.05953358139478704,0.1414141414141414,0.2,0.16568047337278108,99
0.1,0.059755357009214645,0.14,0.2,0.16470588235294117,100
0.101,0.06255442359790057,0.1485148514851485,0.21428571428571427,0.17543859649122806,101
0.10200000000000001,0.06325873380022401,0.14705882352941177,0.21428571428571427,0.1744186046511628,102
0.10300000000000001,0.06343776711335104,0.14563106796116504,0.21428571428571427,0.17341040462427745,103
0.10400000000000001,0.06369050874973971,0.14423076923076922,0.21428571428571427,0.1724137931034483,104
0.10500000000000001,0.06419213750545465,0.14285714285714285,0.21428571428571427,0.17142857142857143,105
0.106,0.06434208700557993,0.14150943396226415,0.21428571428571427,0.17045454545454544,106
0.107,0.06484016026639958,0.14018691588785046,0.21428571428571427,0.1694915254237288,107
